poscM Chromosome Start End GenDens
0.525 chr3H 11151605150 11151855574 250424
0.526 chr3H 60147631519 60148599565 968046
0.527 chr3H 7386748160 7386895411 147251
0.528 chr3H 4178105075 4178144745 39670
0.529 chr3H 2327754490 2327766724 12234
0.53 chr3H 6540174605 6540210174 35569
0.531 chr3H 5152068052 5152095341 27289
0.532 chr3H 3289526796 3289576308 49512
0.533 chr3H 2825383392 2825450539 67147
0.534 chr3H 3308745511 3308787624 42113
0.535 chr3H 3314830178 3314849313 19135
0.536 chr3H 6658255490 6658292968 37478
0.537 chr3H 4773814725 4773860613 45888
0.539 chr3H 1437701099 1437708113 7014
0.54 chr3H 2400011233 2400058303 47070
0.541 chr3H 1923778333 1923782037 3704
0.542 chr3H 3851799673 3851835867 36194
0.543 chr3H 1928639323 1928653312 13989
0.544 chr3H 2414749647 2414775516 25869
0.545 chr3H 1935607939 1935616883 8944
0.546 chr3H 1453061384 1453073329 11945
0.547 chr3H 1454999106 1455019142 20036
0.548 chr3H 2429669695 2429680066 10371
0.549 chr3H 1947252714 1947269673 16959
0.55 chr3H 4386391804 4386429006 37202
0.552 chr3H 977828274 977832674 4400
0.553 chr3H 2448663393 2448717072 53679
0.554 chr3H 2941328668 2941461351 132683
0.555 chr3H 3929235334 3929274223 38889
0.556 chr3H 1475228878 1475234394 5516
0.557 chr3H 2463057011 2463069279 12268
0.558 chr3H 1479394457 1479399402 4945
0.559 chr3H 1974827755 1974841927 14172
0.56 chr3H 1977142804 1977164598 21794
0.561 chr3H 1980413423 1980440752 27329
0.563 chr3H 4468060352 4468092768 32416
0.564 chr3H 2981846708 2981878350 31642
0.565 chr3H 2488316508 2488353638 37130
0.566 chr3H 2491484900 2491507929 23029
0.567 chr3H 1995794752 1995802135 7383
0.568 chr3H 2997221584 2997234139 12555
0.569 chr3H 500259388 500260116 728
0.57 chr3H 2003549690 2003643732 94042
0.571 chr3H 1504365863 1504394555 28692
0.572 chr3H 502137293 502137537 244
0.573 chr3H 2010827788 2010839382 11594
0.574 chr3H 2012756447 2012770274 13827
0.575 chr3H 3022674312 3022704719 30407
0.576 chr3H 504136946 504138137 1191
0.577 chr3H 3534242777 3534343770 100993
0.578 chr3H 1516468172 1516482390 14218
0.579 chr3H 2023430218 2023449891 19673
0.58 chr3H 506184580 506187922 3342
0.581 chr3H 2027791499 2027907330 115831
0.582 chr3H 4059090403 4059109950 19547
0.583 chr3H 2539772981 2539793734 20753
0.584 chr3H 2542409884 2542425533 15649
0.585 chr3H 2036272600 2036372058 99458
0.586 chr3H 1528255467 1528261652 6185
0.587 chr3H 509822495 509829410 6915
0.588 chr3H 510356198 510359344 3146
0.589 chr3H 1021899191 1021903948 4757
0.59 chr3H 1022560699 1022573517 12818
0.591 chr3H 3069557581 3069576025 18444
0.592 chr3H 1536422354 1536519551 97197
0.593 chr3H 1025027836 1025032936 5100
0.594 chr3H 1538967116 1538974093 6977
0.595 chr3H 1540177542 1540194691 17149
0.596 chr3H 2054707854 2054729690 21836
0.597 chr3H 1542427364 1542449811 22447
0.598 chr3H 3087082388 3087090054 7666
0.599 chr3H 1544290272 1544301694 11422
0.6 chr3H 1031116163 1031130060 13897
0.601 chr3H 1032348499 1032355478 6979
0.602 chr3H 2066087786 2066101454 13668
0.603 chr3H 1551800239 1551807858 7619
0.604 chr3H 4660896000 4660918118 22118
0.605 chr3H 3110333272 3110712384 379112
0.606 chr3H 1556311278 1556322460 11182
0.607 chr3H 2078153487 2078171298 17811
0.608 chr3H 5720500566 5720666899 166333
0.609 chr3H 2083659241 2083675389 16148
0.61 chr3H 2607241211 2607260690 19479
0.611 chr3H 1566431953 1566437775 5822
0.612 chr3H 1045664064 1045671610 7546
0.613 chr3H 2617170133 2617188541 18408
0.614 chr3H 4193849427 4193858775 9348
0.615 chr3H 3149590143 3149606163 16020
0.616 chr3H 3154606347 3154622855 16508
0.617 chr3H 2632015704 2632021011 5307
0.618 chr3H 1581420028 1581445590 25562
0.619 chr3H 3166275349 3166293503 18154
0.62 chr3H 2642490919 2642661227 170308
0.621 chr3H 4761110566 4761128675 18109
0.622 chr3H 1059325648 1059328259 2611
0.623 chr3H 2120195336 2120207433 12097
0.624 chr3H 3182195863 3182226214 30351
0.625 chr3H 1062143657 1062154925 11268
0.626 chr3H 3720276939 3720297457 20518
0.627 chr3H 2127728144 2127742390 14246
0.628 chr3H 3195585375 3195611746 26371
0.629 chr3H 1599343952 1599352791 8839
0.63 chr3H 1600446907 1600459508 12601
0.631 chr3H 1602378084 1602385690 7606
0.632 chr3H 5345809712 5345836521 26809
0.633 chr3H 2675593300 2675610076 16776
0.634 chr3H 3213945916 3213979158 33242
0.635 chr3H 1072133003 1072140973 7970
0.636 chr3H 1074197065 1074201363 4298
0.637 chr3H 537613009 537615448 2439
0.638 chr3H 2691139456 2691164914 25458
0.639 chr3H 1616247183 1616256569 9386
0.64 chr3H 2157203205 2157221739 18534
0.641 chr3H 3779996148 3780016926 20778
0.642 chr3H 4866428027 4866464477 36450
0.643 chr3H 541043012 541050693 7681
0.644 chr3H 1083394002 1083402085 8083
0.645 chr3H 3253003954 3253021822 17868
0.646 chr3H 2713680175 2713694402 14227
0.647 chr3H 2172986484 2173005592 19108
0.648 chr3H 4349861884 4349891925 30041
0.649 chr3H 2722650259 2722680749 30490
0.65 chr3H 1634996280 1635006365 10085
0.651 chr3H 1090727486 1090730386 2900
0.652 chr3H 1637818907 1637834734 15827
0.653 chr3H 546504377 546506950 2573
0.654 chr3H 3281692628 3281706872 14244
0.655 chr3H 547159377 547161837 2460
0.656 chr3H 2191119175 2191127415 8240
0.658 chr3H 548571578 548580645 9067
0.659 chr3H 1646845125 1646855927 10802
0.66 chr3H 1098696110 1098703282 7172
0.662 chr3H 2750101031 2750122865 21834
0.663 chr3H 2201779028 2201786758 7730
0.665 chr3H 551155550 551162768 7218
0.666 chr3H 551495692 551503059 7367
0.667 chr3H 551757646 551760667 3021
0.668 chr3H 1104473882 1104480129 6247
0.669 chr3H 1657555700 1657558814 3114
0.67 chr3H 3316009687 3316039067 29380
0.671 chr3H 2764609929 2764657943 48014
0.672 chr3H 2765661715 2765675018 13303
0.674 chr3H 1107306960 1107324728 17768
0.675 chr3H 2215539685 2215556201 16516
0.677 chr3H 1662702346 1662728379 26033
0.678 chr3H 1663676907 1663702073 25166
0.679 chr3H 1109411699 1109412360 661
0.68 chr3H 1109793985 1109799803 5818
0.681 chr3H 1110536220 1110540333 4113
0.682 chr3H 1111025977 1111040647 14670
0.683 chr3H 555807762 555810454 2692
0.684 chr3H 2781460449 2781484406 23957
0.685 chr3H 4452595731 4452622303 26572
0.686 chr3H 2227732329 2227739024 6695
0.687 chr3H 3344020553 3344044397 23844
0.688 chr3H 2230286596 2230310609 24013
0.689 chr3H 5022926726 5022957460 30734
0.69 chr3H 7824231373 7824274048 42675
0.691 chr3H 3358344427 3358369746 25319
0.692 chr3H 5042911591 5042993803 82212
0.693 chr3H 2804118076 2804126274 8198
0.694 chr3H 2806118351 2806124319 5968
0.695 chr3H 3369638175 3369652350 14175
0.696 chr3H 2247711674 2247718839 7165
0.697 chr3H 2811319541 2811346806 27265
0.698 chr3H 2250332729 2250338231 5502
0.699 chr3H 2252168811 2252186414 17603
0.7 chr3H 1690193895 1690198004 4109
0.701 chr3H 563902083 563902944 861
0.702 chr3H 2820617177 2820626139 8962
0.704 chr3H 1694431471 1694508653 77182
0.705 chr3H 2260496406 2260510230 13824
0.706 chr3H 1130819456 1130848814 29358
0.707 chr3H 1697268801 1697278286 9485
0.708 chr3H 1698282235 1698309413 27178
0.709 chr3H 2265819185 2265839633 20448
0.71 chr3H 2268364497 2268379313 14816
0.711 chr3H 4540567939 4540595406 27467
0.712 chr3H 3976044872 3976068363 23491
0.713 chr3H 2272822955 2272854999 32044
0.714 chr3H 568581093 568583562 2469
0.715 chr3H 4551251283 4551290508 39225
0.716 chr3H 2276701575 2276766988 65413
0.717 chr3H 1138925542 1138939392 13850
0.719 chr3H 2850258539 2850280872 22333
0.72 chr3H 570437056 570446342 9286
0.722 chr3H 3425335434 3425370814 35380
0.723 chr3H 3426920909 3426955012 34103
0.724 chr3H 1142604511 1142608426 3915
0.725 chr3H 1714674620 1714692101 17481
0.726 chr3H 2859354231 2859446599 92368
0.727 chr3H 1716401298 1716407926 6628
0.728 chr3H 572394611 572397241 2630
0.729 chr3H 2290129699 2290135749 6050
0.73 chr3H 572883434 572883838 404
0.731 chr3H 2865225954 2865240988 15034
0.732 chr3H 1146533051 1146537055 4004
0.733 chr3H 2294063384 2294176643 113259
0.734 chr3H 573806875 573809042 2167
0.735 chr3H 574097510 574098766 1256
0.736 chr3H 2296944758 2296952414 7656
0.737 chr3H 1723301492 1723312936 11444
0.738 chr3H 1723938363 1723952420 14057
0.739 chr3H 2874687585 2874726780 39195
0.74 chr3H 1725447740 1725450354 2614
0.741 chr3H 1150590302 1150603886 13584
0.742 chr3H 1150989033 1150993788 4755
0.743 chr3H 575736925 575741321 4396
0.748 chr3H 576638043 576641102 3059
0.749 chr3H 576753889 576755058 1169
0.751 chr3H 2308275107 2308489435 214328
0.752 chr3H 577183965 577185588 1623
0.753 chr3H 1154747677 1154752865 5188
0.754 chr3H 1733080899 1733097006 16107
0.755 chr3H 577862446 577867306 4860
0.756 chr3H 1156242631 1156244527 1896
0.757 chr3H 4627867924 4628016090 148166
0.758 chr3H 4635478209 4635499071 20862
0.759 chr3H 1159991289 1159993385 2096
0.76 chr3H 4642615788 4642633405 17617
0.761 chr3H 4065841742 4065864940 23198
0.762 chr3H 2906171650 2906206612 34962
0.763 chr3H 1744900839 1744911332 10493
0.765 chr3H 4077434938 4077499690 64752
0.767 chr3H 3498726959 3498834737 107778
0.768 chr3H 1166945860 1166950860 5000
0.769 chr3H 1167962813 1167971143 8330
0.77 chr3H 2921388821 2921396681 7860
0.771 chr3H 1168938583 1168942218 3635
0.772 chr3H 584836892 584840179 3287
0.773 chr3H 1170065580 1170074433 8853
0.774 chr3H 2926215679 2926241593 25914
0.775 chr3H 1756504924 1756523895 18971
0.776 chr3H 585699789 585703782 3993
0.778 chr3H 1758725823 1758735160 9337
0.779 chr3H 2932474381 2932483051 8670
0.781 chr3H 586894721 586895613 892
0.782 chr3H 2935000641 2935018538 17897
0.783 chr3H 1174405244 1174409825 4581
0.784 chr3H 1174864663 1174888336 23673
0.785 chr3H 1175181119 1175184901 3782
0.786 chr3H 587825936 587827071 1135
0.787 chr3H 587970191 587971540 1349
0.788 chr3H 588112486 588114050 1564
0.79 chr3H 2942428848 2942452201 23353
0.791 chr3H 588556425 588560462 4037
0.792 chr3H 1766373052 1766377577 4525
0.793 chr3H 1766610773 1766615109 4336
0.794 chr3H 1178380445 1178385943 5498
0.795 chr3H 589362224 589366802 4578
0.796 chr3H 1768371730 1768379484 7754
0.797 chr3H 1768991676 1769016330 24654
0.798 chr3H 1179644221 1179667177 22956
0.799 chr3H 589933753 589935267 1514
0.8 chr3H 1180253831 1180255176 1345
0.801 chr3H 1180595991 1180606426 10435
0.803 chr3H 1181181899 1181186834 4935
0.804 chr3H 1772373420 1772391921 18501
0.805 chr3H 590910969 590914623 3654
0.807 chr3H 591187318 591191422 4104
0.809 chr3H 591573238 591578847 5609
0.81 chr3H 591734082 591736794 2712
0.812 chr3H 1183886497 1183945522 59025
0.814 chr3H 592192222 592195424 3202
0.816 chr3H 592402294 592403553 1259
0.817 chr3H 1777317046 1777331699 14653
0.818 chr3H 592562865 592566787 3922
0.819 chr3H 592637866 592645815 7949
0.823 chr3H 593197380 593201865 4485
0.824 chr3H 593270031 593280798 10767
0.825 chr3H 1186755660 1186757987 2327
0.826 chr3H 593562597 593563743 1146
0.828 chr3H 593843244 593846235 2991
0.829 chr3H 1187891168 1187892903 1735
0.83 chr3H 1188167514 1188172036 4522
0.831 chr3H 1782543610 1782550069 6459
0.832 chr3H 1188689474 1188692612 3138
0.833 chr3H 594431075 594431513 438
0.835 chr3H 1784135446 1784192296 56850
0.836 chr3H 1784523246 1784528396 5150
0.837 chr3H 2974751141 2974866486 115345
0.838 chr3H 595141294 595146060 4766
0.839 chr3H 1190426354 1190433947 7593
0.841 chr3H 1190778375 1190787581 9206
0.842 chr3H 595507147 595508372 1225
0.843 chr3H 1191299643 1191309704 10061
0.844 chr3H 1191650223 1191653875 3652
0.845 chr3H 595860531 595870023 9492
0.846 chr3H 595974151 595975189 1038
0.847 chr3H 1192246572 1192254460 7888
0.848 chr3H 596203226 596204555 1329
0.851 chr3H 1193040225 1193052986 12761
0.852 chr3H 596598968 596602905 3937
0.853 chr3H 1193417344 1193428354 11010
0.855 chr3H 1194002122 1194015363 13241
0.856 chr3H 597048018 597054575 6557
0.858 chr3H 1194614205 1194622597 8392
0.859 chr3H 597391061 597393409 2348
0.861 chr3H 1793012605 1793200917 188312
0.862 chr3H 1195563226 1195569501 6275
0.865 chr3H 2392923372 2392943911 20539
0.866 chr3H 1196672868 1196684743 11875
0.867 chr3H 1197002144 1197008614 6470
0.868 chr3H 1197284050 1197289196 5146
0.869 chr3H 4191786254 4191813007 26753
0.87 chr3H 1796988012 1796996030 8018
0.871 chr3H 1797434007 1797459258 25251
0.872 chr3H 599315047 599316525 1478
0.873 chr3H 1198818621 1198829383 10762
0.874 chr3H 599551266 599557771 6505
0.875 chr3H 1199521858 1199530594 8736
0.876 chr3H 599859304 599860424 1120
0.877 chr3H 1200018686 1200028930 10244
0.879 chr3H 3001617496 3001657708 40212
0.88 chr3H 600378317 600380014 1697
0.881 chr3H 600625648 600626511 863
0.882 chr3H 2402749971 2402782231 32260
0.883 chr3H 1802672103 1802697440 25337
0.884 chr3H 1202003705 1202007379 3674
0.885 chr3H 601138539 601155515 16976
0.887 chr3H 1202945709 1202954717 9008
0.888 chr3H 601705708 601710037 4329
0.889 chr3H 601815805 601817335 1530
0.89 chr3H 602089588 602094803 5215
0.891 chr3H 602252906 602254385 1479
0.892 chr3H 1204793088 1204805169 12081
0.893 chr3H 4821951013 4821978937 27924
0.894 chr3H 1205957212 1206156476 199264
0.895 chr3H 3016608977 3016614250 5273
0.896 chr3H 603625804 603627459 1655
0.897 chr3H 2415167150 2415213219 46069
0.898 chr3H 6043256314 6043287419 31105
0.899 chr3H 3023908444 3023917296 8852
0.9 chr3H 6052362521 6052386957 24436
0.901 chr3H 1816413714 1816416624 2910
0.902 chr3H 1211544231 1211586047 41816
0.903 chr3H 1211995537 1211999609 4072
0.904 chr3H 1212627983 1212637421 9438
0.905 chr3H 3032029970 3032038497 8527
0.906 chr3H 1819866842 1819874572 7730
0.907 chr3H 606944820 606948009 3189
0.908 chr3H 1214195218 1214213336 18118
0.909 chr3H 1214540409 1214564115 23706
0.91 chr3H 1822830153 1822840599 10446
0.911 chr3H 607796718 607799782 3064
0.912 chr3H 1823965407 1823967795 2388
0.913 chr3H 3041167552 3041191861 24309
0.914 chr3H 1825290011 1825302157 12146
0.917 chr3H 1217868587 1217883069 14482
0.919 chr3H 609227177 609231654 4477
0.92 chr3H 1218771316 1218773839 2523
0.921 chr3H 609690156 609693280 3124
0.923 chr3H 609892778 609895303 2525
0.924 chr3H 1220271010 1220274064 3054
0.925 chr3H 1220462556 1220464004 1448
0.927 chr3H 610607850 610610773 2923
0.928 chr3H 610694721 610699392 4671
0.929 chr3H 3054352990 3054360273 7283
0.93 chr3H 611010133 611010503 370
0.931 chr3H 1833481596 1833488493 6897
0.932 chr3H 611340018 611341453 1435
0.933 chr3H 1834552426 1834568482 16056
0.934 chr3H 1834944506 1835139496 194990
0.935 chr3H 1223624186 1223636684 12498
0.936 chr3H 1223877949 1223887120 9171
0.94 chr3H 2450009668 2450018895 9227
0.941 chr3H 2450592374 2450607850 15476
0.942 chr3H 1225460655 1225465707 5052
0.943 chr3H 1838773276 1838781644 8368
0.944 chr3H 1226126024 1226134228 8204
0.945 chr3H 613180755 613184146 3391
0.947 chr3H 1227005143 1227008536 3393
0.948 chr3H 1840936603 1840951641 15038
0.95 chr3H 613897934 613903093 5159
0.952 chr3H 2456801145 2456915806 114661
0.953 chr3H 1228649266 1228650095 829
0.954 chr3H 1229013400 1229033230 19830
0.955 chr3H 1229127575 1229137610 10035
0.956 chr3H 1229540722 1229553161 12439
0.957 chr3H 614881000 614883250 2250
0.959 chr3H 2460361358 2460383033 21675
0.961 chr3H 1230820191 1230826175 5984
0.963 chr3H 3693770292 3693783074 12782
0.965 chr3H 1231748620 1231750406 1786
0.967 chr3H 616093169 616094537 1368
0.968 chr3H 1848737497 1848746974 9477
0.969 chr3H 1232662886 1232666148 3262
0.97 chr3H 2466039723 2466057024 17301
0.971 chr3H 2466766535 2466785358 18823
0.972 chr3H 616786072 616788384 2312
0.973 chr3H 616993938 616996482 2544
0.974 chr3H 1234174191 1234176675 2484
0.976 chr3H 1852097846 1852112726 14880
0.977 chr3H 617523511 617524882 1371
0.979 chr3H 617757549 617763506 5957
0.98 chr3H 2471408677 2471575155 166478
0.981 chr3H 617972121 617972465 344
0.982 chr3H 1236108215 1236115401 7186
0.983 chr3H 618181133 618183609 2476
0.984 chr3H 618396166 618396723 557
0.985 chr3H 618403253 618406355 3102
0.987 chr3H 1237401390 1237402891 1501
0.988 chr3H 618833370 618836531 3161
0.989 chr3H 1237908669 1237909803 1134
0.99 chr3H 1238122245 1238123850 1605
0.991 chr3H 1857498975 1857504303 5328
0.992 chr3H 2477351378 2477362715 11337
0.993 chr3H 619481300 619508460 27160
0.994 chr3H 1239105804 1239109589 3785
0.995 chr3H 3098451432 3098545679 94247
0.996 chr3H 1859399093 1859406749 7656
0.997 chr3H 1859796277 1859802304 6027
0.998 chr3H 620057812 620108631 50819
0.999 chr3H 620109182 620110085 903
1.001 chr3H 620456651 620458731 2080
1.002 chr3H 1861609113 1861627538 18425
1.003 chr3H 620661481 620673649 12168
1.004 chr3H 1862357567 1862360568 3001
1.005 chr3H 620944598 620955149 10551
1.007 chr3H 3105668585 3105682653 14068
1.008 chr3H 3106351072 3106372817 21745
1.01 chr3H 1864438878 1864449391 10513
1.011 chr3H 1243222236 1243228599 6363
1.012 chr3H 1865398490 1865414006 15516
1.013 chr3H 3109842286 3109856152 13866
1.015 chr3H 622189777 622190841 1064
1.017 chr3H 622352275 622353453 1178
1.019 chr3H 1245333813 1245342726 8913
1.02 chr3H 1868265852 1868280398 14546
1.021 chr3H 3736831913 3736846282 14369
1.022 chr3H 2491894054 2491898771 4717
1.024 chr3H 3115668037 3115677342 9305
1.025 chr3H 623227265 623228705 1440
1.026 chr3H 2493379398 2493390668 11270
1.028 chr3H 623536595 623539669 3074
1.029 chr3H 623651577 623652284 707
1.03 chr3H 1247489928 1247523191 33263
1.031 chr3H 1247688301 1247691589 3288
1.032 chr3H 623923278 623925561 2283
1.033 chr3H 2496186084 2496191631 5547
1.034 chr3H 1248210988 1248239149 28161
1.035 chr3H 624281926 624283523 1597
1.036 chr3H 1248618993 1248628369 9376
1.037 chr3H 3122110794 3122129302 18508
1.038 chr3H 624573878 624574816 938
1.041 chr3H 624909985 624911809 1824
1.042 chr3H 1249958441 1249970910 12469
1.043 chr3H 1875347238 1875363299 16061
1.044 chr3H 1875646958 1875655950 8992
1.045 chr3H 1250579558 1250583699 4141
1.046 chr3H 1876205440 1876216062 10622
1.047 chr3H 2502304015 2502318948 14933
1.048 chr3H 1251290848 1251301121 10273
1.049 chr3H 1877333325 1877398420 65095
1.05 chr3H 1251857867 1251861434 3567
1.051 chr3H 625945682 625946946 1264
1.052 chr3H 1252235978 1252239996 4018
1.053 chr3H 1878729382 1878735893 6511
1.054 chr3H 626284998 626286140 1142
1.055 chr3H 1879422277 1879438851 16574
1.056 chr3H 626603244 626605033 1789
1.058 chr3H 2507243111 2507261602 18491
1.06 chr3H 1881198852 1881271651 72799
1.061 chr3H 627146129 627155043 8914
1.063 chr3H 627358986 627366682 7696
1.064 chr3H 1254963317 1254975287 11970
1.065 chr3H 627596446 627597340 894
1.066 chr3H 1883267911 1883283244 15333
1.067 chr3H 1883547661 1883557625 9964
1.069 chr3H 1884161378 1884173428 12050
1.07 chr3H 2512726172 2512737042 10870
1.071 chr3H 628276869 628277428 559
1.072 chr3H 628355427 628356316 889
1.073 chr3H 1257063124 1257071401 8277
1.075 chr3H 1257467039 1257485034 17995
1.076 chr3H 628889265 628890381 1116
1.077 chr3H 1257853657 1257865102 11445
1.078 chr3H 629103777 629106091 2314
1.079 chr3H 3145797651 3145806650 8999
1.08 chr3H 3775778716 3775795252 16536
1.081 chr3H 1258913710 1258918989 5279
1.082 chr3H 629573890 629574698 808
1.083 chr3H 1259345567 1259347008 1441
1.085 chr3H 2519887866 2519902541 14675
1.086 chr3H 2520281448 2520298208 16760
1.087 chr3H 1890827305 1890838330 11025
1.088 chr3H 1260952329 1260958929 6600
1.089 chr3H 2522370634 2522386849 16215
1.09 chr3H 3784405664 3784425757 20093
1.091 chr3H 4416246134 4416281462 35328
1.092 chr3H 1262087828 1262093832 6004
1.093 chr3H 1262244831 1262249891 5060
1.094 chr3H 1262545318 1262545994 676
1.095 chr3H 1262973469 1262983666 10197
1.097 chr3H 1263399912 1263401850 1938
1.098 chr3H 2527304346 2527318413 14067
1.101 chr3H 1896734522 1896754606 20084
1.102 chr3H 1897056074 1897062719 6645
1.103 chr3H 632444559 632445065 506
1.104 chr3H 632570545 632570754 209
1.106 chr3H 1898722103 1898736072 13969
1.107 chr3H 633066505 633069310 2805
1.108 chr3H 1899262427 1899269389 6962
1.109 chr3H 633302276 633304934 2658
1.11 chr3H 2533610112 2533623634 13522
1.111 chr3H 1900519837 1900649801 129964
1.115 chr3H 1268149355 1268161640 12285
1.116 chr3H 1902573191 1902590428 17237
1.117 chr3H 1268736429 1268740022 3593
1.118 chr3H 634458403 634460003 1600
1.119 chr3H 3172999283 3173009556 10273
